Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2003-05-07 00:00:00,25,33.3,27.2,87,3,7.5,6,90,0,S 
2003-05-08 00:00:00,25,33.2,27.9,85,20,7.2,3,360,0,N 
2003-05-09 00:00:00,24,32.4,27.1,89,14,5.4,6,360,0,N 
2003-05-10 00:00:00,24,30,26.1,92,17,1.2,3,90,0,N 
2003-05-11 00:00:00,24,29.6,25.9,90,11,0.2,2,180,0,NE
2003-05-12 00:00:00,24,31.3,27.4,86,1,4.6,4,90,1,SW
2003-05-13 00:00:00,25,31.5,27.1,88,1,5.7,4,90,0,N 
2003-05-14 00:00:00,24,31.8,27.2,84,8888,4.5,5,90,0,SW
2003-05-15 00:00:00,24,30.4,26.2,90,18,2.6,3,90,1,N 
2003-05-16 00:00:00,23,30.4,25.8,88,5,1.2,3,135,0,N 
2003-05-17 00:00:00,23,30.8,26.2,86,5,5,3,360,0,SW
2003-05-18 00:00:00,24,31.4,26.5,86,8888,4.6,4,270,1,SW
2003-05-19 00:00:00,24,31.4,26.8,87,2,4.2,3,180,1,SW
2003-05-20 00:00:00,24,32.7,27.7,81,0,6.5,4,135,0,W 
2003-05-21 00:00:00,24,32.6,27.9,84,8888,5.8,3,135,0,SE
2003-05-22 00:00:00,25,30.6,26.9,86,37,3.6,2,135,0,N 
2003-05-23 00:00:00,23,33,27.3,86,8888,6.2,6,225,0,N 
2003-05-24 00:00:00,22,30.2,26.2,88,60,3.5,2,225,1,N 
2003-05-25 00:00:00,23,32.2,26,84,27,7,3,180,0,SE
2003-05-26 00:00:00,24,31.8,26.6,83,0,7,3,180,0,SW
2003-05-27 00:00:00,24,28.4,25.6,91,3,0.5,4,45,0,N 
2003-05-28 00:00:00,23,25,24.3,92,17,0,3,360,1,SW
2003-05-29 00:00:00,24,31.8,26.5,84,9,6,3,135,1,N 
2003-05-30 00:00:00,23,31.8,26.5,87,0,6,3,270,0,SW
2003-05-31 00:00:00,24,32.4,27.2,81,3,7.6,3,180,0,W 
2003-06-01 00:00:00,25,33.2,28,82,0,8,2,360,1,SW
2003-06-02 00:00:00,25,33.4,28.3,82,8888,7.5,3,360,0,N 
2003-06-03 00:00:00,24,33.4,28.3,82,14,8,4,225,1,SW
2003-06-04 00:00:00,23,33.2,27.8,82,15,8,3,135,0,W 
2003-06-05 00:00:00,22,32.7,27.8,77,8888,7.8,3,180,1,S 
2003-06-06 00:00:00,23,32.3,26.5,80,8888,8,2,270,0,SW
2003-06-07 00:00:00,22,30.8,26.1,83,0,5,3,180,0,W 
2003-06-08 00:00:00,23,32,26.6,76,0,7.2,3,90,0,S 
2003-06-09 00:00:00,24,31.4,27.2,84,15,3.2,2,180,0,N 
2003-06-10 00:00:00,23,31.6,27,86,2,8,3,135,0,SW
2003-06-11 00:00:00,23,30.6,26.8,82,1,3.5,4,270,0,SW
2003-06-12 00:00:00,24,31.8,26.4,80,48,7.8,4,90,0,E 
2003-06-13 00:00:00,24,31,26.9,81,0,4.5,3,360,1,N 
2003-06-14 00:00:00,22,29.8,25.7,89,4,4,4,225,0,N 
2003-06-15 00:00:00,23,31.6,26.5,77,3,3.6,3,135,0,N 
2003-06-16 00:00:00,24,32.4,26.4,82,2,5.6,2,225,0,N 
2003-06-17 00:00:00,23,33,27.1,80,0,7,3,360,0,SW
2003-06-18 00:00:00,23,33.4,27,82,5,6.6,4,360,1,N 
2003-06-19 00:00:00,23,31.8,26.3,82,0,2.6,4,45,1,N 
2003-06-20 00:00:00,24,31.8,25.6,87,8,5.9,8,90,0,S 
2003-06-21 00:00:00,23,32.2,26.5,88,9,7.5,6,45,1,SW
2003-06-22 00:00:00,24,31.6,26.6,86,101,4.9,2,225,0,SW
2003-06-23 00:00:00,24,31.8,27.1,83,0,5.8,4,360,0,SE
2003-06-24 00:00:00,23,31.4,26.4,88,49,3.8,3,225,0,SW
2003-06-25 00:00:00,23,31.8,25.9,83,8888,6.9,4,360,0,N 
2003-06-26 00:00:00,23,30.8,26.1,86,29,4.8,4,90,0,SW
2003-06-27 00:00:00,24,32.4,26.4,83,0,7.3,5,360,1,N 
2003-06-28 00:00:00,22,29.2,24.9,92,13,1.4,5,360,1,N 
2003-06-29 00:00:00,23,31.6,25.9,82,10,7.1,3,135,1,SE
2003-06-30 00:00:00,24,29.4,25.6,89,61,2.7,3,225,0,N 
2003-07-01 00:00:00,23,28.4,24.7,95,6,0.2,5,90,0,N 
2003-07-02 00:00:00,24,30.2,26.1,88,6,1.4,3,180,0,N 
2003-07-03 00:00:00,22,30.6,25.9,89,2,6.1,5,180,2,N 
2003-07-04 00:00:00,21,30.8,26.2,82,3,7.9,3,360,1,N 
2003-07-05 00:00:00,22,31.2,25.5,77,0,5.3,2,360,0,SW
2003-07-06 00:00:00,22,31,25.5,83,8888,6.6,4,180,0,N 
2003-07-07 00:00:00,23,27.7,24.1,90,8,0,5,135,1,SW
2003-07-08 00:00:00,23,28.5,25,87,5,1.5,2,270,0,S 
2003-07-09 00:00:00,23,30.6,25.4,87,1,4.8,3,135,1,SW
2003-07-10 00:00:00,23,29.8,25.1,91,7,3.1,3,225,0,N 
2003-07-11 00:00:00,23,29.5,25.4,90,6,0.6,6,360,0,SW
2003-07-12 00:00:00,23,30.7,26.4,86,3,6.2,4,360,0,N 
2003-07-13 00:00:00,21,26.4,24.6,93,14,0,6,360,1,N 
2003-07-14 00:00:00,22,30.4,25,84,3,5.1,3,135,0,N 
2003-07-15 00:00:00,23,31.2,25.9,82,0,5.2,4,225,1,SE
2003-07-16 00:00:00,23,30.6,25.4,87,74,1.4,3,225,1,W 
2003-07-17 00:00:00,22,30.4,26.1,83,1,3.7,3,135,1,SW
2003-07-18 00:00:00,20,30,25.1,82,0,6.8,5,90,1,SW
2003-07-19 00:00:00,22,29.5,25,79,0,5.2,3,135,1,N 
2003-07-20 00:00:00,22,30.8,25.7,85,0,7,3,180,0,SW
2003-07-21 00:00:00,23,30,26.1,82,0,3.1,4,90,0,N 
2003-07-22 00:00:00,22,31.2,26,83,8888,8,3,135,0,SW
2003-07-23 00:00:00,23,31.7,26.5,82,0,7,3,225,2,SE
2003-07-24 00:00:00,23,31,25.8,85,1,5.4,4,90,0,N 
2003-07-25 00:00:00,23,29,25.5,90,8888,2.1,3,135,0,S 
2003-07-26 00:00:00,24,31.6,26.4,84,9,4.5,2,180,0,N 
2003-07-27 00:00:00,22,31.7,26.4,82,1,4.6,3,180,0,N 
2003-07-28 00:00:00,24,32.2,27.1,78,8888,8,2,135,0,SW
2003-07-29 00:00:00,23,30.6,26.2,83,1,3.3,4,135,1,SW
2003-07-30 00:00:00,22,30.2,25.3,86,8888,2,3,90,0,SW
2003-07-31 00:00:00,22,31,25.9,84,6,4.3,3,225,0,N 
2003-08-01 00:00:00,22,26.2,23.7,90,12,0,4,360,1,N 
2003-08-02 00:00:00,21,30,25.3,82,3,3.8,3,135,1,N 
2003-08-03 00:00:00,22,31.2,25.4,77,0,7.4,3,180,0,N 
2003-08-04 00:00:00,22,31.7,26.3,82,0,7.6,3,360,1,S 
2003-08-05 00:00:00,23,31.6,26.2,81,2,7.5,2,180,0,N 
2003-08-06 00:00:00,23,31.2,26.6,83,0,4.4,4,225,0,SE
2003-08-07 00:00:00,23,31.6,26.7,84,26,5,2,225,0,N 
2003-08-08 00:00:00,24,31.8,27,84,0,4.3,3,45,0,SW
2003-08-09 00:00:00,22,30.4,26.3,86,10,2.4,4,180,1,N 
2003-08-10 00:00:00,23,30.6,25.9,82,8888,4.4,5,90,1,SW
2003-08-11 00:00:00,24,30.8,26.7,85,0,2.4,3,360,0,S 
2003-08-12 00:00:00,23,29.3,25.5,94,40,2.6,5,135,2,N 
2003-08-13 00:00:00,23,28.8,25.4,90,14,1.8,3,225,1,SW
2003-08-14 00:00:00,23,32.4,26.6,80,8888,6.6,3,360,0,SE
2003-08-15 00:00:00,24,32.2,26.6,83,1,5.7,3,360,0,S 
2003-08-16 00:00:00,24,32.2,27,84,16,7.6,3,135,0,SE
2003-08-17 00:00:00,23,29.6,26,88,3,0.1,4,135,0,N 
2003-08-18 00:00:00,24,28.8,25.3,92,27,0.4,3,180,0,SW
2003-08-19 00:00:00,24,29.4,25.9,88,7,3.2,3,360,2,N 
2003-08-20 00:00:00,24,30.4,25.9,88,2,2.6,4,360,1,SW
2003-08-21 00:00:00,23,32,27.2,86,12,7.4,4,90,1,N 
2003-08-22 00:00:00,22,29.2,25.5,87,3,0.1,5,360,1,N 
2003-08-23 00:00:00,22,31.3,25.5,84,23,3.1,4,360,0,SW
2003-08-24 00:00:00,22,29.1,25.8,85,8888,1.3,3,270,1,SW
2003-08-25 00:00:00,23,31.2,25.2,88,41,6.1,4,90,0,SE
2003-08-26 00:00:00,22,31.6,25.6,85,8,5.8,3,90,0,SW
2003-08-27 00:00:00,22,25.2,23,91,101,0,5,225,1,N 
2003-08-28 00:00:00,21,32.1,25.5,76,3,8,2,360,1,SW
2003-08-29 00:00:00,22,32.2,26.7,81,0,8,3,180,0,N 
2003-08-30 00:00:00,21,32.2,24.3,92,19,1,4,225,0,N 
2003-08-31 00:00:00,23,31.6,26,83,21,5,2,90,0,SW
2003-09-01 00:00:00,23,28.8,25.3,89,8888,0.7,3,360,1,SW
2003-09-02 00:00:00,23,32.2,26.9,79,1,3.3,4,90,0,N 
2003-09-03 00:00:00,23,32.4,27.6,77,2,8,3,225,0,N 
2003-09-04 00:00:00,22,31,26.3,87,8888,3.8,4,360,2,SW
2003-09-05 00:00:00,22,32,26.4,76,8888,3.7,3,180,0,SW
2003-09-06 00:00:00,22,30.8,25.5,82,0,1.3,3,225,1,SW
2003-09-07 00:00:00,22,31.4,25.9,85,13,4.1,3,90,0,N 
2003-09-08 00:00:00,23,31.9,26.2,83,8888,3.7,4,225,1,SW
2003-09-09 00:00:00,23,32.6,27.9,77,8888,6,3,90,1,SW
2003-09-10 00:00:00,23,33,27.9,74,0,8,3,90,0,N 
2003-09-11 00:00:00,22,33.4,27.3,76,8888,7.4,4,135,0,N 
2003-09-12 00:00:00,21,32.4,26.1,79,0,4.3,4,90,0,N 
2003-09-13 00:00:00,23,32.6,26.7,78,8888,8,4,90,0,S 
2003-09-14 00:00:00,22,30.6,25.7,86,8888,0.5,3,360,1,N 
2003-09-15 00:00:00,23,32.9,26.8,79,5,5.1,4,360,0,SW
2003-09-16 00:00:00,23,31.2,26.3,86,6,5.1,6,90,1,E 
2003-09-17 00:00:00,22,32,26.7,80,8,7,5,90,0,N 
2003-09-18 00:00:00,23,32.8,26.9,76,0,7.9,3,90,0,SW
2003-09-19 00:00:00,23,32.4,26.3,82,8888,4.3,5,225,0,N 
2003-09-20 00:00:00,22,30.8,25.9,85,14,2.1,5,360,0,N 
2003-09-21 00:00:00,24,32,25.9,84,35,6.6,3,360,1,SW
2003-09-22 00:00:00,21,32.8,27.6,82,8888,6.6,9,360,0,SW
2003-09-23 00:00:00,22,32.2,26.9,78,103,7.7,4,135,0,SW
2003-09-24 00:00:00,22,32.8,27,74,0,8,3,225,2,SW
2003-09-25 00:00:00,22,33,27.1,78,0,7.2,3,180,0,SW
2003-09-26 00:00:00,23,32.8,27.5,75,0,7.7,4,180,0,SW
2003-09-27 00:00:00,23,33.9,27.8,77,0,7.6,5,135,0,N 
2003-09-28 00:00:00,23,33,27.2,79,0,8,6,360,0,SW
2003-09-29 00:00:00,21,32.7,27.7,73,8888,6.4,4,360,1,N 
2003-09-30 00:00:00,22,33,27,74,0,7.5,3,135,0,N 
2003-10-01 00:00:00,24,32.8,27.2,80,0,5,4,360,0,N 
2003-10-02 00:00:00,24,33.6,28,83,24,5.7,3,360,0,SW
2003-10-03 00:00:00,25,33,28.2,80,8888,7,4,90,1,N 
2003-10-04 00:00:00,23,33,28.1,79,8888,8,4,90,0,N 
2003-10-05 00:00:00,23,33.6,27.8,75,0,7.7,4,45,0,SW
2003-10-06 00:00:00,24,32.2,27.6,82,23,6.5,3,90,0,S 
2003-10-07 00:00:00,23,30.6,26.5,88,24,2.3,4,360,0,N 
2003-10-08 00:00:00,22,32.4,26.5,88,12,5.1,13,45,0,N 
2003-10-09 00:00:00,23,33.2,26.9,81,7,7.5,7,360,0,N 
2003-10-10 00:00:00,23,31.8,27.2,82,0,1.5,6,360,1,N 
2003-10-11 00:00:00,23,32.6,27.2,79,8888,6.3,5,90,0,SW
2003-10-12 00:00:00,22,30.4,26.5,80,8888,0,3,225,0,N 
2003-10-13 00:00:00,23,33.2,26.9,80,0,6.3,5,360,0,SW
2003-10-14 00:00:00,23,30.2,26.4,86,8888,0.4,2,180,2,N 
2003-10-15 00:00:00,23,33,28.8,78,5,7,3,135,0,N 
2003-10-16 00:00:00,24,33.2,27.7,78,0,8,6,90,0,S 
2003-10-17 00:00:00,21,32.8,27.8,82,0,3.4,3,360,0,SW
2003-10-18 00:00:00,22,33.5,27.1,72,8888,7.8,4,135,0,S 
2003-10-19 00:00:00,22,34,27.8,75,0,7.6,3,360,0,N 
2003-10-20 00:00:00,17,34.5,27.5,70,0,8,4,90,1,SW
2003-10-21 00:00:00,19,35.6,27.6,68,0,8,3,225,0,N 
2003-10-22 00:00:00,21,34.6,27.5,73,0,8,3,90,2,SW
2003-10-23 00:00:00,23,34.2,27.7,67,0,8,3,225,0,SE
2003-10-24 00:00:00,23,34.6,28,76,0,8,6,90,0,N 
2003-10-25 00:00:00,24,34.8,28.3,72,0,8,3,135,0,N 
2003-10-26 00:00:00,22,34.4,28.2,74,0,7.4,4,225,1,SW
2003-10-27 00:00:00,24,34,27.8,70,0,8,4,360,1,SW
2003-10-28 00:00:00,25,34.4,28.8,75,0,8,4,360,0,N 
2003-10-29 00:00:00,24,33,28.1,80,1,7.2,3,90,0,SW
2003-10-30 00:00:00,24,33.8,28.3,73,0,8,5,135,1,N 
2003-10-31 00:00:00,24,33.2,28,80,2,6.7,5,45,0,N 
2003-11-01 00:00:00,24,33.6,27.4,84,2,8,4,360,1,N 
2003-11-02 00:00:00,24,34.4,28.4,79,0,6,7,360,1,N 
2003-11-03 00:00:00,24,34,28.1,76,8888,6.5,4,360,1,N 
2003-11-04 00:00:00,24,34,28.8,78,1,8,3,90,0,S 
2003-11-05 00:00:00,24,34.6,27.6,82,8,7.5,5,225,0,S 
2003-11-06 00:00:00,25,34.2,28.2,79,2,7.8,3,360,0,SW
2003-11-07 00:00:00,24,34.4,28.8,78,8888,7.2,3,225,0,SW
2003-11-08 00:00:00,24,35.3,29.2,74,0,8,2,225,0,SW
2003-11-09 00:00:00,25,34.8,28.7,76,0,8,4,90,1,N 
2003-11-10 00:00:00,24,34.8,28.6,79,8888,5.7,4,225,0,SW
2003-11-11 00:00:00,25,33.2,28.1,78,0,7.1,4,90,0,N 
2003-11-12 00:00:00,23,30.9,27.3,87,8888,2.7,3,360,0,N 
2003-11-13 00:00:00,24,34.3,26.9,84,43,7,6,225,0,SW
2003-11-14 00:00:00,24,32.6,26.9,87,2,5.6,8,180,0,N 
2003-11-15 00:00:00,24,33,27.2,85,22,6.6,4,225,0,SW
2003-11-16 00:00:00,25,32.8,27.9,80,7,5.8,4,90,1,SW
2003-11-17 00:00:00,22,34,26.9,88,0,5.4,4,360,0,SW
2003-11-18 00:00:00,23,34,27.1,80,31,7.7,3,270,0,N 
2003-11-19 00:00:00,25,34,28,78,0,5,3,90,0,N 
2003-11-20 00:00:00,24,33.1,28.3,85,8,6,4,90,0,W 
2003-11-21 00:00:00,23,32.6,26.7,84,22,5.7,5,360,1,N 
2003-11-22 00:00:00,23,33,26.5,84,41,5.8,5,90,0,SW
2003-11-23 00:00:00,23,33,27.1,82,14,6.2,3,360,1,W 
2003-11-24 00:00:00,24,32.8,27.1,80,12,5.8,3,135,0,SW
2003-11-25 00:00:00,24,33,27.7,84,0,6,3,225,0,SW
2003-11-26 00:00:00,24,33.2,27.4,85,24,6.2,3,225,0,SW
2003-11-27 00:00:00,24,33,27.4,80,0,6.6,3,360,1,N 
2003-11-28 00:00:00,24,33.1,28,79,6,6.9,4,135,1,N 
2003-11-29 00:00:00,23,34,28.6,75,8888,8,3,225,0,SW
2003-11-30 00:00:00,25,34,28,76,1,7.8,3,225,1,SW
2003-12-01 00:00:00,24,32.8,27.7,79,0,4.3,4,360,1,SW
2003-12-02 00:00:00,24,33.3,27.6,81,2,4.6,4,360,0,N 
2003-12-03 00:00:00,23,32.8,27.1,85,1,4.4,5,360,0,N 
2003-12-04 00:00:00,23,32.2,26.4,88,13,4,4,360,2,N 
2003-12-05 00:00:00,24,32.8,27.2,82,10,6.2,5,360,0,N 
2003-12-06 00:00:00,24,32.8,27.4,82,0,5.2,5,360,1,SW
2003-12-07 00:00:00,23,31.5,26.6,87,48,2.2,6,360,0,N 
2003-12-08 00:00:00,24,33.6,26.4,85,5,7.1,5,45,0,N 
2003-12-09 00:00:00,23,32.4,27.2,87,43,5,4,270,0,N 
2003-12-10 00:00:00,24,32.8,27,83,71,7,4,225,1,SW
2003-12-11 00:00:00,23,32.6,26.5,88,8888,5,4,90,0,SW
2003-12-12 00:00:00,24,33.2,27.4,83,71,7.2,5,360,0,W 
2003-12-13 00:00:00,24,32.6,27.2,84,0,5.1,4,225,0,SW
2003-12-14 00:00:00,24,32.3,27,85,8888,3.7,5,270,0,N 
2003-12-15 00:00:00,24,32,26.7,88,46,2.2,3,90,0,SW
2003-12-16 00:00:00,23,31.2,26.1,87,25,0.6,8,180,0,N 
2003-12-17 00:00:00,23,32.8,26,88,29,6.4,4,225,0,N 
2003-12-18 00:00:00,23,31,26.2,88,32,1,3,180,1,S 
2003-12-19 00:00:00,23,33.2,27.3,82,0,0.6,4,225,0,N 
2003-12-20 00:00:00,23,32,27.2,84,0,3,2,180,1,S 
2003-12-21 00:00:00,24,32.2,27,82,0,0.8,3,135,1,SW
2003-12-22 00:00:00,24,31.7,27.4,84,8888,3.4,5,135,0,SW
2003-12-23 00:00:00,23,32.3,27.3,84,8888,1.7,2,135,1,SW
2003-12-24 00:00:00,23,32.4,26.6,82,0,2.1,3,180,0,SW
2003-12-25 00:00:00,23,31.6,27.1,83,8888,4,3,180,0,SW
2003-12-26 00:00:00,24,33.2,27.6,76,8888,6,4,135,0,SW
2003-12-27 00:00:00,24,32.5,27.2,79,0,3.8,5,135,0,N 
2003-12-28 00:00:00,24,32.6,26.9,85,0,5.4,4,135,0,N 
2003-12-29 00:00:00,24,31.8,27.2,86,19,4.4,3,180,0,S 
2003-12-30 00:00:00,24,32.7,27.2,84,0,4.9,2,360,1,SW
2003-12-31 00:00:00,23,32.8,26.8,79,0,4.7,4,360,1,N 
2004-01-01 00:00:00,24,33.8,27.9,76,0,7.2,3,90,0,SW
2004-01-02 00:00:00,24,34.2,28.5,76,0,7.1,4,135,0,N 
2004-01-03 00:00:00,25,33.7,27.6,84,8888,6.1,3,180,1,SW
2004-01-04 00:00:00,24,33.6,27,88,2,2.8,3,180,1,SW
2004-01-05 00:00:00,22,32.6,27.2,83,23,5.4,4,225,0,SW
2004-01-06 00:00:00,22,33,26.2,85,19,6.3,4,225,0,N 
2004-01-07 00:00:00,23,32,26.5,86,5,5.5,4,360,0,SW
2004-01-08 00:00:00,24,33,26.8,86,1,4.4,3,360,0,N 
2004-01-09 00:00:00,23,32.8,26.6,86,1,0.6,9,180,0,N 
2004-01-10 00:00:00,23,32.4,26.6,84,26,7.6,4,135,0,N 
2004-01-11 00:00:00,23,32.2,27.1,82,0,6.6,5,90,0,W 
2004-01-12 00:00:00,24,32.6,27,84,9,4.8,3,270,0,N 
2004-01-13 00:00:00,24,33,26.9,81,8888,5.6,5,360,0,SW
2004-01-14 00:00:00,23,32.6,26.8,89,3,3.8,4,135,0,N 
2004-01-15 00:00:00,24,32.6,27.2,83,4,7,2,360,1,N 
2004-01-16 00:00:00,25,33.3,28.3,83,3,7.3,4,135,0,SE
2004-01-17 00:00:00,25,34,28.5,82,0,7.8,2,225,1,SW
2004-01-18 00:00:00,22,26.5,25.5,93,12,0,3,360,0,W 
2004-01-19 00:00:00,23,32.2,25.7,88,14,5.8,3,135,0,N 
2004-01-20 00:00:00,25,32.8,25.6,89,41,5.4,6,90,0,N 
2004-01-21 00:00:00,24,31.6,26.5,87,44,4.3,3,225,0,SW
2004-01-22 00:00:00,24,32.2,26.2,87,4,6.2,4,270,1,SW
2004-01-23 00:00:00,24,33,27.6,84,15,7,4,135,1,N 
2004-01-24 00:00:00,24,31.6,27.5,86,8888,3.4,3,45,0,N 
2004-01-25 00:00:00,25,33.2,27.8,82,8888,5.9,4,360,0,N 
2004-01-26 00:00:00,24,30.6,26.9,88,0,0.4,3,360,0,N 
2004-01-27 00:00:00,23,32.2,26.9,87,7,6,4,270,1,SW
2004-01-28 00:00:00,24,33.7,27.1,84,4,8,3,135,0,SE
2004-01-29 00:00:00,24,33.2,27.3,86,8,7.2,5,360,1,N 
2004-01-30 00:00:00,23,32.4,26.8,85,2,4.8,3,360,0,N 
2004-01-31 00:00:00,23,32.4,26,86,4,6.3,4,180,0,N 
2004-02-01 00:00:00,23,31,26.3,88,54,1.5,3,360,0,N 
2004-02-02 00:00:00,23,33.6,27.5,80,8888,6.5,6,225,0,SW
2004-02-03 00:00:00,23,31.2,26.3,89,27,1,4,360,0,NE
2004-02-04 00:00:00,23,30.8,26.9,85,12,3.4,3,90,0,N 
2004-02-05 00:00:00,22,29.2,25.2,89,0,0,2,135,0,SW
2004-02-06 00:00:00,22,31.6,25.9,82,13,5,4,270,0,SW
2004-02-07 00:00:00,22,32.4,26.1,82,5,4.5,4,90,0,N 
2004-02-08 00:00:00,22,30.2,26.1,82,8888,0.5,2,360,0,N 
2004-02-09 00:00:00,22,33.8,27.3,78,8888,7,3,180,0,N 
2004-02-10 00:00:00,23,34.6,27.4,77,0,5.3,4,360,0,N 
2004-02-11 00:00:00,22,36,29.2,60,0,8,13,225,0,N 
2004-02-12 00:00:00,24,35.2,28.1,77,0,7.4,7,135,1,SW
2004-02-13 00:00:00,24,32.8,27.7,79,0,3.7,5,180,0,N 
2004-02-14 00:00:00,23,31.6,26.6,88,8888,2.8,4,270,1,SW
2004-02-15 00:00:00,24,32.8,26.1,84,5,5.5,4,180,0,N 
2004-02-16 00:00:00,23,31.7,25.9,89,9,3.5,6,180,1,N 
2004-02-17 00:00:00,23,30.3,26.5,87,46,1.6,2,270,0,SW
2004-02-18 00:00:00,23,32.4,26.6,88,8888,4.9,4,135,0,N 
2004-02-19 00:00:00,24,32,27,84,17,3.1,2,180,0,SW
2004-02-20 00:00:00,24,31.5,26.8,87,1,1.8,4,225,0,N 
2004-02-21 00:00:00,21,31.4,26,90,11,4,4,360,0,N 
2004-02-22 00:00:00,23,33.4,26.7,84,73,7,3,225,1,SW
2004-02-23 00:00:00,25,33.6,27.1,83,2,5.4,5,180,0,N 
2004-02-24 00:00:00,24,32.1,26.6,87,8888,3.8,4,90,0,N 
2004-02-25 00:00:00,23,32.6,26.3,90,1,5.6,5,180,0,N 
2004-02-26 00:00:00,24,32.8,25.9,90,27,5.6,3,270,0,N 
2004-02-27 00:00:00,23,32.2,25.5,87,36,2.2,9,225,1,SW
2004-02-28 00:00:00,23,33.2,27.4,84,12,7,5,225,1,N 
2004-02-29 00:00:00,24,31.2,26.8,86,38,0.8,3,360,1,SW
2004-03-01 00:00:00,25,32.8,27.8,81,0,6.1,4,90,0,S 
2004-03-02 00:00:00,23,32.8,27.6,86,8888,6.1,7,45,0,N 
2004-03-03 00:00:00,23,33.2,26.9,86,27,6.6,5,270,0,N 
2004-03-04 00:00:00,23,32.8,27,86,20,5.6,5,135,0,SW
2004-03-05 00:00:00,23,32,25.8,87,42,5.1,4,180,1,SW
2004-03-06 00:00:00,23,33,26.7,88,6,5.4,4,225,0,N 
2004-03-07 00:00:00,23,33.1,26.2,87,3,4.6,6,225,1,SW
2004-03-08 00:00:00,24,32.4,26.8,88,39,3.1,5,90,0,N 
2004-03-09 00:00:00,24,32.8,26.6,87,13,5.2,4,270,0,N 
2004-03-10 00:00:00,23,32.2,25.9,90,3,2.5,3,360,1,N 
2004-03-11 00:00:00,23,32,26,85,39,2.2,4,225,0,N 
2004-03-12 00:00:00,23,32.6,25.9,89,73,6.3,7,225,1,N 
2004-03-13 00:00:00,23,30.6,25.9,89,5,0.7,4,360,0,N 
2004-03-14 00:00:00,24,32.6,26.5,84,9,2.3,4,360,0,SW
2004-03-15 00:00:00,23,32.1,27,82,0,2.2,4,135,2,SW
2004-03-16 00:00:00,23,32,27.1,82,8888,3.4,3,180,0,N 
2004-03-17 00:00:00,23,30.2,26.2,86,8888,1.1,2,360,0,SW
2004-03-18 00:00:00,24,33.4,27.4,76,0,5.8,5,180,0,S 
2004-03-19 00:00:00,22,31.2,26.5,76,0,0,3,360,2,SW
2004-03-20 00:00:00,22,34.4,28.5,75,8888,8,4,135,0,SW
2004-03-21 00:00:00,23,34,27.8,75,0,5.8,4,90,0,SW
2004-03-22 00:00:00,23,34.8,28.3,77,0,7.7,4,135,0,N 
2004-03-23 00:00:00,23,34.4,27.6,77,8888,5.4,5,360,1,N 
2004-03-24 00:00:00,23,34.7,28.7,76,0,8,3,45,0,N 
2004-03-25 00:00:00,24,34.8,28.4,73,0,6.9,4,90,0,N 
2004-03-26 00:00:00,23,33.8,27.2,81,0,6.6,4,90,0,SW
2004-03-27 00:00:00,23,33.8,27.8,81,11,7.6,5,360,0,N 
2004-03-28 00:00:00,23,32.8,27.3,83,32,5.3,5,360,0,N 
2004-03-29 00:00:00,23,33.8,27.8,80,8888,7.5,6,360,0,N 
2004-03-30 00:00:00,24,33.4,27.6,85,13,7.5,3,90,0,N 
2004-03-31 00:00:00,23,33.8,27.1,82,8888,7.4,4,360,1,SW
2004-04-01 00:00:00,24,33.7,28,79,8888,7.4,3,135,1,E 
2004-04-02 00:00:00,24,33.2,27.1,86,8888,3.8,4,135,0,N 
2004-04-03 00:00:00,24,32.2,27.3,84,1,5.6,3,90,0,SW
2004-04-04 00:00:00,23,30.8,26.6,87,8888,1.9,5,45,2,SW
2004-04-05 00:00:00,23,32.6,27,83,8888,5.5,4,90,0,N 
2004-04-06 00:00:00,23,31.8,26.2,86,40,1.9,4,90,0,SW
2004-04-07 00:00:00,23,33.4,27.2,80,1,6,3,90,0,N 
2004-04-08 00:00:00,24,33,27.2,81,0,5,5,135,1,N 
2004-04-09 00:00:00,23,32.8,27.1,84,8888,3.8,3,90,0,N 
2004-04-10 00:00:00,24,32.8,27.4,80,17,7.9,5,135,1,SW
2004-04-11 00:00:00,24,33,27.6,82,6,6.9,3,180,1,SW
2004-04-12 00:00:00,24,33.1,27.7,80,0,6.8,3,225,0,SW
2004-04-13 00:00:00,23,32.7,27.6,83,8888,5.8,4,360,0,SW
2004-04-14 00:00:00,24,33.4,27.6,82,8888,6.2,4,360,0,N 
2004-04-15 00:00:00,23,32.4,27.1,88,1,5.4,6,225,0,W 
2004-04-16 00:00:00,24,32.6,27,86,51,6,4,180,0,SW
2004-04-17 00:00:00,23,32.6,26.5,84,20,4.4,4,90,1,N 
2004-04-18 00:00:00,23,32.4,26,84,8888,7.4,4,225,1,W 
2004-04-19 00:00:00,24,33,27,85,54,6.8,4,90,0,S 
2004-04-20 00:00:00,23,32.8,27.7,86,11,8,3,360,1,N 
2004-04-21 00:00:00,24,32.8,27.3,86,33,7,4,90,0,N 
2004-04-22 00:00:00,24,32.4,27.2,86,1,6.6,4,135,1,N 
2004-04-23 00:00:00,24,32.2,26.5,86,8888,3.8,4,180,0,N 
2004-04-24 00:00:00,24,32.8,27.5,84,25,5.7,5,180,0,N 
2004-04-25 00:00:00,23,29.6,26,93,1,2.3,3,45,0,N 
2004-04-26 00:00:00,23,33,26.4,84,4,5.9,5,360,1,N 
